case_id,file,status,error,page,source_type,extraction_method,raw_chars,clean_chars,n_words,avg_ocr_confidence
CASE_81B6E8D2AED3,path_biopsy_external_read2.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_1AE6A544B750,path_biopsy_internal_read.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_420AEA30FC9A,US bx.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_2F6C1D95A3C3,imaging_internal_rad.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_374210AEADCA,imaging_mammo2_external_read.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_45EDAB9E132D,imaging_mammo_external_read.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_20205AB1FA28,imaging_US_external_read.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_24E6FF8E3372,path_biopsy_external_read.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_81B6E8D2AED3,path_biopsy_external_read2.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_1AE6A544B750,path_biopsy_internal_read.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_420AEA30FC9A,US bx.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_96A9E96D505A,H&P.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_890B6AF13259,Imaging_External.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_C5ABC174A00C,Imaging_External2.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_40D4F2740AD9,Imaging_Internal_Review.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_3C96AA146022,Path_biopsy.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_834B352EDA03,Path_Biopsy2.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_96A9E96D505A,H&P.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_890B6AF13259,Imaging_External.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_C5ABC174A00C,Imaging_External2.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_F686E94FFEB6,Imaging_External3.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_3C96AA146022,Path_biopsy.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_5192B5E64438,Path_biopsy2.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_5C7726568873,Path_Internal_review.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_420AEA30FC9A,US bx.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_96A9E96D505A,H&P.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_890B6AF13259,Imaging_External.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_C5ABC174A00C,Imaging_External2.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_F686E94FFEB6,Imaging_External3.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_600C98E49F95,Path_Biopsy.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_834B352EDA03,Path_Biopsy2.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_96A9E96D505A,H&P.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_F155FAEC2FD3,Imaging_External1.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_C5ABC174A00C,Imaging_External2.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_F686E94FFEB6,Imaging_External3.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_85793F95D7C1,Imaging_External4.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_4C8B3B7344A9,Imaging_External5.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_45B64C4A8948,Imaging_Internal_review.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_600C98E49F95,Path_Biopsy.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_96A9E96D505A,H&P.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_890B6AF13259,Imaging_External.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_C5ABC174A00C,Imaging_External2.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_45B64C4A8948,Imaging_Internal_review.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_1ED02F257EDC,path2.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_3C96AA146022,Path_biopsy.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_9B202ECBC6D4,US.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
CASE_96A9E96D505A,H&P.pdf,ERROR,"(1, 'Error opening data file ./eng.traineddata Please make sure the TESSDATA_PREFIX environment variable is set to your ""tessdata"" directory. Failed loading language \'eng\' Tesseract couldn\'t load any languages! Could not initialize tesseract.')",,,,,,,
